category,content,link,title
101,"애플의 신작 아이폰 11 판매가 보다도 높아(상하이=연합뉴스) 차대운 특파원 = 중국 화웨이가 내놓은 폴더블폰 메이트 X의 디스플레이가 파손돼 교체하려면 한화로 120만원 가까이 지불해야 하는 것으로 나타났다.    21일 중국 IT전문 매체 실리콘밸리 분석사에 따르면 화웨이는 전날 메이트X의 부품별 수리 비용을 공개했는데 디스플레이 수리 비용은 최대 7천80위안(약 118만원)으로 고시됐다.    메이트 X의 가격은 1만6천999위안인데 디스플레이가 크게 파손돼 통째로 교체하려면 전체 비용의 40% 가까이 다시 지불해야 하는 셈이다.    디스플레이 수리 비용 7천80위안은 최근 중국에서 출시된 애플의 신작 아이폰 11 판매가 5천499위안보다 높은 것이다.    메이트 X 디스플레이 수리 비용은 경쟁 상품인 갤럭시 폴드의 디스플레이 수리 비용보다 비싸다.    한국에서 갤럭시 폴드 디스플레이 수리 비용 원가는 80만원대이며 첫 번째 수리 고객에게는 할인 혜택이 제공된다.    중국 누리꾼들 사이에서는 메이트 X 디스플레이 수리 비용의 적정성을 둘러싼 논쟁도 벌어지고 있다.    누리꾼 Fight는 ""웃고 만다""면서 너무 비싸다는 반응을 보였지만 다른 누리꾼 C는 ""새 애플 스마트폰 디스플레이 교체 비용이 4천∼5천 위안씩 했는데 접는 화면이라는 점을 고려하면 비싼 게 아니다""라고 반박했다.    고가 논란 속에서도 중국 시장에서 부유층을 노린 화웨이와 삼성전자의 폴더블폰 판매는 순조롭게 진행 중이다.    삼성전자는 지난 8일 중국 시장에서 갤럭시 폴드를 출시했다. 정확한 물량은 공개되지 않고 있지만 첫날 매진에 이어 후속 판매도 호조를 이어가고 있다.    경쟁사인 화웨이(華爲)도 14일 첫 폴더블폰인 메이트 X를 출시해 첫날 물량이 수초 만에 매진되는 등 중국 소비자들로부터 호응을 얻고 있다.     양사는 22일 오전 10시 다시 각각 갤럭시 폴드와 메이트 X 판매에 나선다.    cha@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독   ▶뭐 하고 놀까? #흥",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0011228535,화웨이 폴더블폰 화면 깨져 교체하려면 118만원
101,"정용진 신세계그룹 부회장이 21일 경기 화성시 화성테마파크 사업부지에서 열린 화성테마파크 비전 선포식에서 인사말을 전하고 있다. 화성 국제 테마파크 사업은 정부가 지난 7월 발표한 3단계 기업투자 프로젝트의 대표 과제이자 경기도의 숙원 사업으로 경기 화성시 송산면 일대 418만㎡(126만4450평) 부지에 4가지 컨셉의 멀티테마파크를 조성, 신세계그룹이 4조5693억원을 투자, 오는 2021년 착공을 시작으로 2031년 개장할 예정이다.  화성=임한별 기자 ▶ 영상으로 보는  고수들의 재테크 비법 ▶ 박학다식 이건희칼럼 <저작권자 ⓒ 성공을 꿈꾸는 사람들의 경제 뉴스 머니S, 무단전재 및 재배포 금지>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000474367,"[머니S포토] 정용진, ""화성테마파크, 최선을 다해 완공할 것"""
101,"(서울=연합뉴스) 한종찬 기자 = 코스피가 21일 4거래일째 하락 마감했다. 이날 코스피는 전 거래일보다 28.72포인트(1.35%) 내린 2,096.60에 거래를 마쳤다. 코스닥지수 역시 전장보다 13.88포인트(2.14%) 내린 635.99로 마감했다. 사진은 이날 오후 서울 중구 을지로 KEB 외환은행 본점 딜링룸.  2019.11.21    saba@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독   ▶뭐 하고 놀까? #흥",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0011228530,"코스피 나흘째 하락…2,100선 붕괴"
101,"(서울=연합뉴스) 한종찬 기자 = 코스피가 21일 4거래일째 하락 마감했다. 이날 코스피는 전 거래일보다 28.72포인트(1.35%) 내린 2,096.60에 거래를 마쳤다. 코스닥지수 역시 전장보다 13.88포인트(2.14%) 내린 635.99로 마감했다. 사진은 이날 오후 서울 중구 을지로 KEB 외환은행 본점 딜링룸.  2019.11.21    saba@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독   ▶뭐 하고 놀까? #흥",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0011228529,"코스피 나흘째 하락…2,100선 붕괴"
102,"운전기사에게 수차례에 걸쳐 폭언과 협박을 한 혐의로 기소된 이장한 종근당 회장이 항소심에서도 집행유예를 선고 받았다.21일 서울중앙지법 형사항소4부(부장판사 홍진표)는 강요 등의 혐의로 재판에 넘겨진 이 회장에게 징역 6개월에 집행유예 2년을 선고했다.재판부는 ""이 회장은 자신의 지위를 이용해 약자라고 볼 수 있는 피해자를 상대로 범행을 저질렀다""고 밝혔다.검찰은 2013년 6월부터 4년간 운전기사 4명에게 폭언과 협박을 가한 혐의로 2018년 1월 이 회장을 불구속 기소했다. 이 회장의 갑질 내용은 2017년 7월 피해 운전기사들이 폭언 녹취록을 공개하며 드러났다.1심은 ""이 회장의 장기간에 걸친 욕설과 폭언으로 피해자들이 정서·신체적 학대를 입었다""며 징역 1년에 집행유예 2개월, 폭력치료강의 40시간 수강과 사회복지시설에서의 사회봉사 80시간 명령을 선고했다.[정희영 기자]▶매경이 에어팟프로 쏩니다! M코인▶네이버 메인에서 매일경제를 받아보세요 ▶뉴스레터 매콤달콤 구독[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=009&aid=0004468191,"`운전기사 갑질` 이종한 종근당 회장, 2심도 집행유예"
102,"서울 경의선 숲길에서 고양이를 학대해 죽게 한 30대 남성에게 실형을 선고받았다.21일 서울서부지법 형사7단독 유창훈 판사는 동물보호법 위반·재물손괴 혐의로 기소된 정 모씨(39)에게 징역 6월을 선고했다. 불구속상태로 재판을 받던 정씨는 판결 직후 법정 구속됐다.정씨 측은 동물보호법 위반에 대해서는 인정했으나 재물손괴 혐의까지 인정된다고 보기 어렵다고 주장했지만, 재판부는 이를 받아들이지 않았다. 유 판사는 ""이 사건 고양이는 출생 이후부터 피해자의 전적인 보호를 받아 온 피해자 소유의 고양이라고 보는 것이 타당하다""며 ""피고인도 소유주가 있는 고양이라는 점에 대해 미필적 인식이 인정된다""고 판단했다.유 판사는 ""사건 범행 수법이 매우 잔혹하고 피고인에게서 생명 존중의 태도를 찾아볼 수 없다""면서 ""단지 고양이에 대한 거부감이 있다는 이유로 위해도 가하지 않은 고양이를 학대하는 등 그 범행 동기도 비난가능성이 크다""고 양형 이유를 밝혔다. 이어 피해자가 극심한 정신적 고통을 호소하고 있으며 정씨가 피해자로부터 용서받지 못하고 있는 점도 고려했다고 설명했다.다만 유 판사는 정씨가 고양이를 죽이는 결과까지 미리 계획한 것으로 보이지 않으며, 반성하고 있는 점 등을 유리한 정상으로 판단했다.정씨는 지난 7월 13일 서울 마포구 경의선 숲길 인근에서 고양이 꼬리를 잡아 수차례 땅바닥과 벽에 내리찍고, 머리 부위를 짓밟아 죽게 한 혐의를 받았다. 지난 5일 열린 결심공판에서 검찰은 정씨에게 징역 1년6월을 구형했다. [박윤균 기자]▶매경이 에어팟프로 쏩니다! M코인▶네이버 메인에서 매일경제를 받아보세요 ▶뉴스레터 매콤달콤 구독[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=009&aid=0004468190,"경의선 숲길 고양이 살해범, 징역 6월 선고…법정 구속"
102,"강원도 철원군 민통선 내에서 발견된 멧돼지 폐사체에서 아프리카돼지열병 바이러스가 검출됐습니다.환경부 소속 국립환경과학원은 어제(20일) 오후 2시쯤 철원군 원남면 진현리에서 군부대 도로복구 작업 중 발견된 멧돼지 폐사체를 검사한 결과 아프리카돼지열병 양성 반응이 나왔다고 밝혔습니다.이로써 아프리카돼지열병이 확진된 멧돼지는 철원에서는 12마리, 전국적으로는 26마리로 늘었습니다.정원화 환경과학원 생물안전연구팀장은 ""이번에 확진된 폐사체는 2차 울타리 안에서 발견됐다""며 ""이번 달 25일부터 2차 울타리 내 대규모 수색을 실시할 예정이어서 이 지역 내에서 폐사체가 더 나올 수 있다""고 말했습니다.김진화 기자 (evolution@kbs.co.kr)▶ 콕! 찍어주는 재미 ‘크랩(KLAB)’▶ ‘여심야심(與心ㆍ野心)’ 취재기자가 전하는 국회 뒷 이야기▶ 네이버 채널 KBS뉴스 구독! 시원하게 털어드립니다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=056&aid=0010766214,철원군 민통선 내 멧돼지서 아프리카돼지열병 바이러스 검출…26마리째 확진
102,"왼쪽부터 칠곡경찰서 왜관지구대 최원석 순경, 석적지구대 조명환 순경, 김형률 칠곡경찰서장, 북삼지구대 황기훈 경사, 가산파출소 김상우 경장. 칠곡경찰서 제공경북 칠곡경찰서 소속 북삼지구대 황기훈 경사, 가산파출소 김상우 경장, 석적지구대 조명환 순경, 왜관지구대 최원석 순경 등 4명은 20일 업무 유공을 인정받아 경북경찰청장 표창을 받았다.이현주 기자 lily@imaeil.com▶ 네이버에서 매일신문 구독하기▶ 매일신문 네이버TV 바로가기▶ 매일신문 Youtube 바로가기ⓒ매일신문 www.imaeil.com",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=088&aid=0000621469,"경북 칠곡경찰서 경찰관 4명, 경북경찰청장 표창"
102,"한근호 전북 부안 부군수(왼쪽)가 21일 안도걸 기획재정부 예산총괄심의관을 찾아 2020년 국가예산 확보 활동을 펼치고 있다. (사진=부안군 제공)[부안=뉴시스]고석중 기자 = 전북 부안군이 2020년 국가예산 확보를 위해 국회 일제출장 등 총력을 기울이고 있다.군은 21일 ""국회 예결소위가 진행되는 이달 말까지를 국비확보를 위한 전략적 대응 시기로 여기고 국가예산 확보에 전력을 다하고 있다""고 밝혔다.한근호 부군수는 이날 국회를 방문해 예결소위 위원 등을 순차적으로 만나 군정의 주요 핵심사업이 2020년 국가 예산에 반영될 수 있도록 각별한 관심과 지원을 요청했다.전해철·강훈식·송갑석·지상욱 의원 등 주요 예결소위 위원들과 김종회·정운천 의원 등 지역 연고 의원들을 차례로 방문해 부안육아종합지원센터 건립, 동학농민혁명 백산대회 역사공원 조성, 동진2단계 하수관로 정비사업 등 5개 사업에 대한 지원을 요청했다.또 안도걸 기재부 예산총괄심의관을 찾아 2023년 부안 세계잼버리의 성공개최와 지역발전을 위한 부안군민의 열망을 전달하면서 직소천 수상·산악 과정활동장 조성 등 주요 핵심사업의 국가예산 반영을 건의했다.한근호 전북 부안 부군수(오른쪽)가 21일 바른미래당 정운천 의원을 찾아 2020년 국가예산 확보 활동을 펼치고 있다. (사진=부안군 제공)이어 국회상주반으로 활동하고 있는 전북도 국가예산팀을 비롯해 실무자들을 격려하고, 지역 연고 국회의원 보좌관들을 만나 남은 10여 일간의 예결소위 심의 대응을 위해 유기적 협력을 당부했다.한 부군수는 ""전북 연고 국회의원이 예결소위에 포함되지 않아 국가예산 확보에 어려움이 많은 상황이지만, 국회 의결시까지 할 수 있는 모든 역량을 동원해 주요 핵심사업 예산의 삭감 방지와 추가 증액 활동에 나서겠다""고 전했다.◎공감언론 뉴시스 k9900@newsis.com▶ K-Artprice 모바일 오픈! 미술작품 가격을 공개합니다▶ 네이버에서 뉴시스 채널 구독하기▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 <저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0009569667,"한근호 부안 부군수, 국회 예결소위 찾아 예산확보 나서"
102,"외국인 투자자, 코스피 5천730억원어치 순매도코스피 하락 (PG)[제작 최자윤] 일러스트(서울=연합뉴스) 김기훈 기자 = 미국과 중국 간 무역 협상의 불확실성이 커지자 21일 코스피가 전날에 이어 또다시 1%대 급락세로 마감했다.    이날 코스피는 전 거래일보다 28.72포인트(1.35%) 내린 2,096.60에 거래를 마쳤다.    지수는 전장보다 1.67포인트(0.08%) 내린 2,123.65에서 출발해 우하향 곡선을 그렸다.    종가 기준으로 이달 1일(2,100.20) 2,100선을 넘어섰던 코스피는 15거래일 만에 다시 2,000대로 내려갔다.    유가증권시장에서는 외국인이 5천730억원어치를 순매도했다. 개인과 기관은 각각 2천533억원, 2천642억원을 순매수했다.    미국 상원에 이어 하원에서도 홍콩 인권 민주주의 법안(홍콩 인권법안)이 통과되고 ""중국과의 무역 협상이 원하는 수준까지 올라오지 않았다""는 도널드 트럼프 미국 대통령의 발언이 나오자 미중 무역 협상에 대한 불확실성은 커졌다.    서상영 키움증권 연구원은 ""한국 증시에서는 전일에 이어 미중 무역 협상 불확실성 우려를 빌미로 외국인이 매물을 내놓자 주가가 하락했다""며 ""홍콩 인권법안 통과와 트럼프 대통령의 언급이 미중 무역 협상의 불확실성을 재부각시켰다""고 설명했다.    그는 이어 ""전일 하락에 따른 반발 매수세가 사라진 가운데 모건스탠리 캐피털 인터내셔널(MSCI) 신흥지수 편입 관련 물량이 나와 하락이 지속됐다""고 덧붙였다.    시가총액 상위 종목 가운데 삼성전자(-1.92%), SK하이닉스(-2.18%), 삼성바이오로직스(-2.13%), 현대모비스(-1.17%), 셀트리온(-4.07%), LG화학(-1.45%), 신한지주(-1.36%), SK텔레콤(-1.23%) 등이 내렸다.    시총 상위 10개 종목 가운데 네이버(0.29%)만 올랐고 현대차는 보합 마감했다.    업종별로는 의약품(-2.52%), 건설업(-2.06%), 비금속광물(-1.94%), 전기·전자(-1.88%) 등 대부분이 약세였다.    주가가 오른 종목은 126개, 내린 종목은 748개였다. 보합은 32개 종목이었다.    프로그램 매매는 차익거래가 매수 우위, 비차익거래는 매도 우위로 전체적으로는 2천632억원의 순매도로 집계됐다.    유가증권시장의 거래량은 5억7천2만주, 거래대금은 5조3천649억원이었다.    코스닥지수 역시 전장보다 13.88포인트(2.14%) 내린 635.99로 마감했다.    지수는 전장보다 0.69포인트(0.11%) 오른 650.56으로 개장했다가 하락세로 돌아선 뒤 낙폭을 키웠다.    코스닥시장에서는 개인과 외국인이 각각 731억원, 41억원을 순매수했다. 기관은 694억원을 순매도했다.    시총 상위 10개 종목 가운데 CJ ENM(2.09%), 스튜디오드래곤(8.31%)만 올랐다.     셀트리온헬스케어(-5.53%), 에이치엘비(-4.10%), 펄어비스(-1.77%), 헬릭스미스(-4.86%), 휴젤(-3.85%), 케이엠더블유(-0.32%), SK머티리얼즈(-1.61%), 파라다이스(-1.57%) 등은 내렸다.     코스닥시장의 거래량은 10억1천406만주, 거래대금은 4조9천289억원 수준이었다.    서울 외환시장에서 원/달러 환율은 전날보다 달러당 8.0원 오른 1,178.1원에 마감했다.    kihun@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독   ▶뭐 하고 놀까? #흥",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011228634,"무역협상 먹구름에 코스피 또 1%대 급락…2,100선 붕괴(종합)"
102,"향토민요 2만곡 수집·아카이빙해 경험할 수 있게 제작음원감상실·상설전시실·영상감상실·우리소리 아카이브 구성""민요에는 민족정서 녹아있어…전통문화로 소통하는 집결지""[서울=뉴시스] 서울우리소리박물관 (사진=서울시 제공)[서울=뉴시스]하종민 기자 = 허름한 초가집 안에서 베를 짜며 흥얼거리는 아낙네들의 소리가 들린다. 그 옆에서는 소를 몰고 논과 들로 이동하며 불렀던 초동들의 소리, 소중한 사람을 잃고 슬퍼하며 마음을 달래는 애절한 곡소리 등을 들을 수 있다.서울시는 입에서 입으로 전해 내려오고 있지만 지금은 듣기 어려워진 ‘향토민요’를 체계적으로 보존하고 시민들에게 경험의 기회를 제공하기 위해 21일 서울우리소리박물관을 개관했다고 밝혔다.박원순 서울시장은 이날 서울우리소리박물관 개관식에 참석해 ""국내 최초로 우리 향토민요들을 모으고 보존할 박물관이 생겼다""며 ""가상현실, 증강현실 등 첨단기법을 활용해 ‘소리’라는 테마를 시각적으로 잘 풀어냈다""고 말했다.‘향토민요’는 일정한 지역 사람들이 삶의 현장에서 부르던 노래다. 전문 소리꾼이 부르는 통속민요와 달리 민중들의 입을 통해 불리기 시작했기 때문에 지역의 삶과 정서는 물론 언어적 특징까지 고스란히 담겨있다.이번에 개관한 서울우리소리박물관은 사라져가는 전국 각지의 향토민요 음원 2만곡을 수집·아카이빙해 시민 누구나 듣고 보고 경험해볼 수 있게 만들었다. 2만개의 음원은 MBC 라디오 우리의 소리를 찾아서에서 전국 900여개 마을을 직접 찾아가 채록한 1만8000여곡을 내놨고 무형문화재와 국악인 등도 직접 기부했다.또한 릴 재생기, 옛 음악교과서, LP음반, 공연의상 같은 실물작품 5700여 점도 보존돼 있다.[서울=뉴시스] 서울우리소리박물관 (사진=서울시 제공)박물관은 지상 1층~지하 2층(연면적 1385㎡)에 ▲음원감상실(1층) ▲상설전시실(지하1층) ▲영상감상실(지하2층) ▲우리소리 아카이브(1층 별채)로 구성돼 있다.창덕궁을 마주한 고풍스러운 한옥건물 안으로 들어서면 마치 카페 같은 1층 ‘음원감상실’에서 서민의 삶과 애환이 묻은 전국 팔도 대표 민요를 들을 수 있다. 작곡가도 모르고 악보도 없이 오랜 세월을 거쳐 입에서 입으로 전해 내려온 노랫자락을 들으며 노동과 놀이, 장례 등 민중의 삶과 희로애락을 엿볼 수 있다.지하 1층 상설전시실에서는 첨단기법으로 현장감 있게 향토민요를 보고 듣는 이색체험을 해볼 수 있다. 집, 강과 바다, 논과 밭, 장례 같이 향토민요가 불렸던 장소를 3D모형과 착시 애니메이션 인형(조이트로프) 장치를 통해 감상할 수 있다.지하 2층 ‘영상감상실’은 한쪽 벽·면을 가득 채운 대형스크린과 양옆의 고음질 음향시스템으로 아름다운 자연의 소리 및 영상을 감상할 수 있다.1층 별채에 마련된 ‘우리소리 아카이브’는 2만여곡의 향토민요 음원 전체를 체계적으로 분류·보존하고 있다. 아카이브에서는 전시에 포함되지 않은 더 많은 소리 들을 자료검색대를 통해 검색 후 들어볼 수 있다.[서울=뉴시스] 서울우리소리박물관 (사진=서울시 제공)서울시는 서울우리소리박물관 맞은 편에 위치한 서울돈화문국악당과 함께 우리 전통음악을 조화롭고 균형 있게 보존·계승하는 ‘돈화문 국악로’로 운영해나간다는 계획이다.박 시장은 ""민요에는 우리 민족의 정서가 녹아있다""며 ""일제강점기 일본이 문화말살정책을 거세게 펼쳐 우리 말과 글을 쓸 수 없게 할 때에도 사람들은 민요를 부르고 마음을 위로하며 민족혼을 계승했다""고 설명했다.그는 ""1992년 세계인권대회에 갔을 때 몽골사람들이 부르던 민요가 우리와 매우 비슷했다""며 ""한국 민요만이 아니라 민족적 이동 경로속에 포함된 민요까지 모아야 된다고 최성일 관장님께 말씀드렸다""고 말했다.마지막으로 그는 ""네덜란드 암스테르담에는 박물관이 300개가 넘는다""며 ""서울에도 더 많은 박물관을 지어 문화적으로 빛나고, 세계적인 관광도시가 될 수 있도록 하겠다""고 덧붙였다.◎공감언론 뉴시스 hahaha@newsis.com▶ K-Artprice 모바일 오픈! 미술작품 가격을 공개합니다▶ 네이버에서 뉴시스 채널 구독하기▶ 뉴시스 빅데이터 MSI 주가시세표 바로가기 <저작권자ⓒ 공감언론 뉴시스통신사. 무단전재-재배포 금지.>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0009569666,"박원순 ""국내 최초 향토민요 박물관""…서울우리소리박물관 개관"
102,"패스트트랙 선거법 개혁 촉구[촬영 조정호]    (부산=연합뉴스) 조정호 기자 = 부산참여연대, 부산YMCA, 지방분권부산시민연대 등 시민사회단체가 참여한 정치개혁부산행동은 21일 오후 부산시의회 브리핑룸에서 기자회견을 열고 국회의원 특권 폐지와 패스트트랙 선거법 개혁 국회 의결을 촉구했다.    이들은 ""선거제도 개혁은 비례성과 대표성을 확대하는 국회를 만들자는 취지에서 비롯된 것으로 민심 그대로 국회를 구성하기 위해서는 연동형 비례대표제를 근간으로 하여 비례대표 비율을 확대하는 것""이라며 ""국회의 패스트트랙 법안과 관련한 협상 과정에서 정치개혁 의미를 퇴색시키는 논의를 중단하라""고 요구했다.    이어 ""자유한국당은 선거제도 개혁 논의에서 비례대표제를 아예 폐지하자는 반헌법적인 주장을 당론이라고 주장하며 선거제도 개혁 법안에 무조건적인 반대로 일관하고 있다""며 ""국민 의사에 반하고 기본 원칙에서 벗어난 한국당 주장은 논의에서 제외되어야 한다""고 주장했다.    ccho@yna.co.kr▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독   ▶뭐 하고 놀까? #흥",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0011228632,"정치개혁부산행동, 패스트트랙 선거법 개혁 국회 의결 촉구"
102,"경남 창녕군이 발간한 ‘정심판 재결례집’. 창녕군 제공경남 창녕군은 지난 5년간 행정심판 재결 사례를 엄선한 ‘행정심판 재결례집’을 발간했다고 21일 밝혔다.행정심판은 행정청의 위법·부당한 처분으로 침해받은 국민 권익을 신속 간편하게 법적으로 구제할 수 있는 제도이다. 법적 효력을 가지지만 소송과 비교해 비용이 저렴하고 비교적 빠르게 국민 권리를 구제하는 장점이 있다.이번에 발간되는 행정심판 재결례집은 국토·교통, 농림·축산, 보건·복지, 산업·자원, 환경 분야에서 민원인과 지방자치단체 간 다툼을 항목별 사례로 엄선했다. 창녕군은 행정심판 재결례집이 공무원들의 행정업무에 적극 활용돼 위법 부당한 처분을 방지하고 군민의 권익구제에 기여할 것으로 기대하고 있다. 김길수 기자▶ 네이버에서 부산일보 구독하기 클릭!▶ 터치 부산 앱 출시, 부산일보 지면을 내 손 안에!▶ 부산일보 홈 바로가기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=082&aid=0000959826,"창녕군, ‘행정심판 재결례집’ 발간"
102,"(인천=뉴스1) 정진욱 기자 = 유은혜 사회부총리 겸 교육부 장관이 21일 오후 인천 미추홀학교를 방문해 인사말을 하고 있다.유 장관은 이날 장애학생 진로직업교육 현장을 확인하고 장애학생 진로·직업교육 활성화 방안 등을 학교 및 장애시설관계자들과 논의 했다. 2019.11.21/뉴스1guts@news1.kr▶ [ 크립토허브 ] ▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0004318355,발언하는 유은혜 장관
102,"(홍콩=뉴스1) 이재명 기자 = 21일 오전 홍콩 센트럴 IFC몰에서 열린 함께 점심 먹기 운동에 참석한 직장인들이 경찰 해산, 시위 참여 학생 석방 등의 구호를 외치고 있다. 2019.11.21/뉴스12expulsion@news1.kr▶ [ 크립토허브 ] ▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0004318354,구호 외치는 홍콩 직장인들 '경찰 해산 촉구'
102,"(화성=뉴스1) 조태형 기자 = 정용진 신세계그룹 부회장이 21일 오후 경기도 화성시 화성국제테마파크 부지에서 열린 화성국제테마파크 비전 선포식에 참석해 인사말을 하고 있다. 2019.11.21/뉴스1phototom@news1.kr▶ [ 크립토허브 ] ▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0004318352,인사말하는 정용진 부회장
102,"[머니투데이 김영상 기자] [재판부 ""건물 장기간 차지한 뒤 구호 외쳐…업무방해 혐의 인정""] 홍익대학교 노동자와 학생들이 함께하는 모닥불이 21일 서울서부지법 앞에서 기자회견을 열고 있다. /사진제공=모닥불법원이 학내에서 임금 인상을 요구하며 점거 농성을 벌인 홍익대학교 노동자들에게 항소심에서도 유죄를 선고했다. 서울서부지법 형사항소2부(부장판사 최규현)는 21일 업무방해·폭력행위 등 처벌에 관한 법률 위반(공동주거침입) 혐의로 기소된 노동자 3명의 항소심 선고기일에서 원심판단과 같이 유죄로 판단했다.앞선 1심에서 김민철 공공운수노조 조직차장은 징역 4월에 집행유예 1년, 박진국 공공운수노조 홍익대 분회장은 벌금 300만원에 집행유예 1년, 청소노동자 조모씨는 벌금 200만원에 선고유예 1년을 선고받았다. 이들은 2017년 7월 임금 인상을 요구하면서 학교 사무처 등에서 점거 농성을 벌인 혐의로 재판에 넘겨졌다. 같은 해 8월 학위수여식에서 집회를 여는 등 학교 업무를 방해한 혐의도 있다. 항소심 재판부는 ""피고인들을 포함한 조합원 수십명이 학교 건물과 사무실을 장시간 차지한 뒤 구호를 외치고 노래를 부르는 등 업무를 방해한 사실이 인정된다""며 ""사무처장 등 직원들은 상당한 불안감을 느꼈을 것으로 보이고 업무 처리도 지연됐다""고 밝혔다. 한편 재판이 끝난 뒤 홍익대 학생과 노동자로 구성된 단체 모닥불은 기자회견을 열고 ""항소심 재판부는 가장 낮은 수위의 투쟁조차 인정하지 않았고 이에 전국의 비정규직 노동자들은 불의를 상대로 싸우기가 더 어렵게 됐다""며 ""노동자의 일터, 학생의 배움터를 지키기 위한 싸움을 멈추지 않을 것""이라고 밝혔다. 김영상 기자 video@mt.co.kr▶아빠와 성이 다른 딸, 청첩장 어떡하죠▶성공한 부자들의 시간 활용법 ▶머투 네이버 구독하기 <저작권자 ⓒ 돈이 보이는 리얼타임 뉴스 머니투데이, 무단전재 및 재배포 금지>",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=008&aid=0004313550,'임금인상 농성' 홍익대 노동자들…2심도 유죄
102,"(인천=뉴스1) 정진욱 기자 = 유은혜 사회부총리 겸 교육부 장관이 21일 오후 인천 미추홀학교를 방문해 인사말을 하고 있다.유 장관은 이날 장애학생 진로직업교육 현장을 확인하고 장애학생 진로·직업교육 활성화 방안 등을 학교 및 장애시설관계자들과 논의 했다. 2019.11.21/뉴스1guts@news1.kr▶ [ 크립토허브 ] ▶ [ 해피펫 ]▶ 네이버 메인에서 [뉴스1] 구독하기![© 뉴스1코리아(news1.kr), 무단 전재 및 재배포 금지]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0004318349,유은혜 장관 '장애인 진로 교육 활성화 노력'
